NAME,RANKED_IN,IS_RANKED,V_DISPLAY_SCORE,C_RNK_TOT_RETENTION,R_C_AVG_PCT_GRAD_6YR,PELL_GRADRATE,NONPELL_GRADRATE,DIFF_PELL_GRADRATE,R_C_AVG_PCT_RETENTION,PRED_GRAD_RATE,V_DIFF_GRAD_RATES,C_AVG_REPUTATION_SCORE_T,C_PCT_HS_COUNSELOR,FACULTY_RESOURCES_RANK,R_C_PCT_TOT_FAC_PT,V_FAC_TERMINAL,R_C_PCT_CLASSES_1_19,R_C_PCT_CLASSES_GT_50,V_STUDENT_FACULTY_RATIO,C_RNK_TOT_SELECT,R_C_SAT_ACT_PERCENT,R_C_HS_TOP_10_PCT_CLASS,R_C_HS_TOP_25_PCT_CLASS,C_RNK_LN_AVG_EDU_EXPENSES,C_RNK_ALUM_GIVING_RATE_2YR,R_C_ALUM_GIVING_RATE_2YR
wisconsin-lutheran-21366,Regional Colleges Midwest,16,75,12,63,69,65,4,75,63,4,3,,31,65.8,64,70.6,0,10:01,14,20-26,12,35,7,17,15.9
bellarmine-university-1954,Regional Universities South,17,72,15,66,58,67,-9,78,68,-3,3,,19,67.1,83,57.7,0,12:01,22,22-27,19,52,24,21,12
bethel-university-minnesota-9058,Regional Universities Midwest,17,69,7,74,59,74,-15,85,66,4,3,,36,82.4,88,55.6,3,11:01,18,21-27,25,52,52,52,8.5
brigham-young-university-hawaii-1606,Regional Colleges West,17,58,15,47,,,,62,49,-2,3.3,,27,82.4,,,,,13,22-26,,,24,20,
brigham-young-university-idaho-1625,Regional Colleges West,17,58,13,48,,,,69,43,5,3.3,,35,48.4,,,,,17,20-25,,,24,20,
east-texas-baptist-university-3564,Regional Colleges West,17,58,18,38,28,34,-6,59,42,-11,3.2,,23,74.8,86,50.2,1,15:01,11,18-23,13,38,15,16,3.2
le-moyne-college-2748,Regional Universities North,17,77,22,70,65,79,-14,86,62,12,2.9,,80,74.7,89,43.4,1,13:01,21,1080-1240,23,51,85,5,16.7
nebraska-wesleyan-university-2555,Regional Universities Midwest,17,69,34,66,58,66,-8,78,69,-5,3.1,,17,71.2,88,72,1,11:01,15,22-28,21,51,63,8,15.3
otterbein-university-3110,Regional Universities Midwest,17,69,40,61,55,68,-13,81,64,0,3.3,,42,77.5,87,63,2,11:01,17,21-27,26,55,42,28,11.2
point-loma-nazarene-university-1262,Regional Universities West,17,69,11,73,68,77,-9,86,69,5,3.3,,62,56.5,85,39.5,2,14:01,9,1100-1290,31,71,29,35,6.7
belmont-abbey-2910,Regional Colleges South,18,64,27,42,31,49,-18,62,41,2,3.1,,16,77.6,73,64.8,0,15:01,21,980-1120,,,31,32,6
buena-vista-university-1847,Regional Colleges Midwest,18,73,16,53,61,59,1,75,62,-2,3.1,,3,87.4,80,73.3,0,9:01,22,19-24,14,38,27,47,5.8
colby-college-2039,National Liberal Arts Colleges,18,86,34,91,86,92,-6,93,90,2,4,4.4,18,95.7,100,71.4,2,10:01,12,31-33,78,94,19,11,43.3
harvey-mudd-college-1171,National Liberal Arts Colleges,18,86,11,93,96,96,0,98,96,0,4.4,4.6,97,95,99,57.6,4,8:01,1,1470-1570,90,100,14,55,25.3
mount-saint-marys-university-1243,Regional Universities West,18,68,8,67,73,66,7,78,50,20,3.1,,36,47.8,69,71.9,0,11:01,89,920-1120,9,43,20,11,12.3
queens-university-charlotte-2957,Regional Universities South,18,71,43,56,46,59,-13,76,59,-5,3.1,,27,69,82,63.8,0,10:01,40,1010-1198,18,42,6,3,21.5
suny-college-of-technology-delhi-2857,Regional Colleges North,18,35,16,51,45,69,-24,70,38,19,2.9,,31,82.8,32,43.2,3,16:01,26,900-1120,4,17,41,19,3.1
suny-polytechnic-institute-albanyutica-11678,Regional Universities North,18,76,155,47,40,60,-20,77,57,-5,2.7,,2,75.6,83,53.7,1,13:01,41,1000-1290,45,66,1,116,4.4
west-point-2893,National Liberal Arts Colleges,18,86,21,84,,,,95,86,-1,4.2,4.8,18,100,52,96.9,0,7:01,71,1185-1400,46,74,8,33,31.8
university-of-notre-dame-1840,National Universities,18,83,19,96,91,96,-5,98,95,0,4.1,4.7,16,95.7,90,61.9,10,10:01,16,32-34,91,98,25,3,41.4
wesleyan-university-1424,National Liberal Arts Colleges,18,86,6,92,91,90,1,95,87,3,4.1,4.4,27,93.9,93,74.1,3,8:01,21,29-33,60,92,43,22,36.6
adrian-college-2234,Regional Colleges Midwest,19,72,23,54,47,55,-8,66,51,1,3.2,,11,75.4,81,69.4,1,13:01,26,950-1148,28,52,9,33,10.3
farmindale-state-suny-2858,Regional Colleges North,19,33,18,50,46,56,-10,81,49,4,2.9,,23,58.7,79,22.8,1,20:01,11,980-1140,8,30,37,31,0.3
greensboro-college-2930,Regional Colleges South,19,63,23,41,38,45,-6,59,34,8,2.8,,11,62.3,96,86.3,0,11:01,27,17-22,6,24,40,7,13.9
massachusetts-maritime-academy-2181,Regional Universities North,19,75,28,73,69,76,-7,89,59,16,3,,114,82.3,66,38,2,16:01,65,1040-1200,,,54,19,14.1
university-of-california-los-angeles-1315,National Universities,19,82,1,91,87,93,-5,97,87,4,4.3,4.5,21,90.2,98,56.7,19,18:01,27,1240-1500,97,100,19,122,8.3
mary-washington-3746,Regional Universities South,19,70,12,72,63,72,-9,82,66,5,3.3,,71,83.3,86,47.7,4,14:01,48,1080-1260,16,46,70,21,11.9
vermont-technical-3698,Regional Colleges North,19,33,20,45,39,47,-8,76,51,-7,2.7,,14,72.3,24,75.1,0,12:01,21,20-23,7,25,5,24,1.4
washington-university-in-st-louis-2520,National Universities,19,82,37,94,89,95,-5,97,97,-3,4.1,4.6,15,89,94,64.4,11,8:01,16,32-34,87,98,6,24,24.1
western-washington-3802,Regional Universities West,19,66,21,70,66,70,-4,82,61,8,3.5,,20,86.2,88,41.8,14,18:01,16,1080-1280,22,53,77,47,4.3
augsburg-university-2334,Regional Universities Midwest,20,68,31,60,56,69,-14,77,51,12,3.2,,28,72.8,88,62.8,0,13:01,87,19-24,,,42,52,8.4
baruch-cuny-4766,Regional Universities North,20,74,5,68,73,66,8,91,59,11,3,,154,69.5,95,20,17,19:01,10,1190-1350,48,75,123,139,3.5
elmhurst-college-1676,Regional Universities Midwest,20,68,26,69,51,71,-19,80,60,4,3.3,,65,66.8,82,55.4,1,14:01,35,20-26,21,49,58,43,9.2
florida-memorial-university-1486,Regional Colleges South,20,61,33,38,,,,68,13,25,2.7,,55,90.1,79,,,,75,16-19,,,5,55,
florida-southern-college-1488,Regional Universities South,20,69,23,61,57,66,-9,81,62,1,2.9,,21,73.8,88,60.2,0,15:01,15,23-28,31,60,31,38,9
gallaudet-university-1443,Regional Universities North,20,74,153,47,45,59,-14,69,61,-8,3.3,,9,85.1,74,97.2,0,7:01,170,15-19,,,2,143,
harding-university-10311,Regional Universities South,20,69,23,65,50,73,-23,83,64,3,3,,46,88.9,75,54.3,7,14:01,12,22-28,25,51,45,34,9.7
huntington-university-1803,Regional Colleges Midwest,20,71,20,62,53,58,-5,81,53,4,3.3,,38,80.4,77,70.5,1,13:01,24,950-1170,21,49,37,18,15.6
lewis-university-1707,Regional Universities Midwest,20,68,26,64,58,72,-14,82,58,9,2.9,,2,59.7,80,64.1,0,13:01,33,21-26,20,49,58,74,7.2
university-of-providence-2527,Regional Colleges West,20,54,23,37,,,,64,44,1,3,,12,68,84,67.9,0,10:01,23,17-24,,,24,20,
university-of-tampa-1538,Regional Universities South,20,69,29,59,61,59,2,75,59,1,3.3,,81,71.4,89,34,3,17:01,27,1070-1230,18,46,85,7,18.3
westminster-college-utah-3681,Regional Universities West,20,65,42,62,50,66,-16,78,66,-4,3.1,,9,66.5,91,73.1,0,9:01,12,21-28,28,53,17,11,12.3
abilene-christian-3537,Regional Universities West,21,64,42,62,51,65,-14,77,68,-7,3.4,,30,81.4,79,44,9,14:01,20,21-26,22,54,17,18,10.2
emory-university-1564,National Universities,21,79,34,91,85,92,-7,94,90,1,4.1,4.5,20,95.4,96,62.6,12,9:01,24,30-33,83,97,17,32,20.9
fisher-college-2150,Regional Colleges North,21,32,16,45,68,38,30,60,26,27,2.5,,16,40.7,60,73.7,0,16:01,35,800-1040,,,44,32,
lander-university-3435,Regional Colleges South,21,60,14,44,35,49,-13,68,35,7,2.9,,39,82.4,71,44.5,3,16:01,12,940-1120,11,35,74,22,7.2
pacific-university-3212,Regional Universities West,21,64,26,63,60,67,-7,80,67,-3,3.1,,13,81,89,61.2,3,10:01,26,1070-1260,,,13,21,9.5
saint-maryofthewoods-college-1835,Regional Colleges Midwest,21,69,28,49,44,69,-25,74,46,11,3.1,,17,54.6,58,90.8,0,7:01,63,890-1070,,,15,2,23.4
trinity-christian-college-1771,Regional Colleges Midwest,21,69,14,62,58,72,-14,84,57,11,2.8,,44,72.2,66,59,0,10:01,9,19-26,11,24,17,29,11.1
university-of-hawaii-west-oahu-21078,Regional Colleges West,21,53,25,31,83,30,53,66,53,-14,3,,11,73.4,85,47.3,0,24:01:00,18,16-20,13,45,13,17,3
arizona-christian-university-7113,Regional Colleges West,22,51,17,46,30,61,-32,62,50,-3,3,,30,41.8,47,,,16:01,29,,,,11,20,
bates-college-2036,National Liberal Arts Colleges,22,85,21,89,92,92,0,95,88,4,4.1,4.4,38,97.1,97,69.3,1,10:01,28,1270-1450,63,86,43,14,40.7
cogswell-polytechnical-college-1177,Regional Colleges West,22,51,24,30,33,40,-7,79,50,-13,2.8,,17,42.9,42,79.5,0,11:01,9,1070-1270,,,16,20,
concordia-college-new-york-2709,Regional Colleges North,22,31,15,47,47,45,2,75,36,10,2.8,,40,47.8,,,,11:01,9,930-1140,8,38,44,9,6.8
georgetown-university-1445,National Universities,22,78,13,95,94,95,-1,96,95,0,4.1,4.7,33,73.6,80,62.3,6,11:01,19,1350-1520,90,97,32,13,31.2
mars-hill-college-2944,Regional Colleges South,22,59,44,34,28,38,-10,58,34,-3,2.9,,11,81.7,71,76,0,11:01,29,17-22,7,26,31,8,13.4
soka-university-of-america-38144,National Liberal Arts Colleges,22,85,1,87,90,97,-7,94,81,13,2.6,3.2,2,83,98,94.8,0,8:01,47,1200-1390,50,90,1,61,24.5
st-bonaventure-university-2817,Regional Universities North,22,73,46,66,61,72,-10,84,59,10,2.9,,120,81.8,78,53.8,0,12:01,30,1020-1220,21,47,43,2,18.2
toccoa-falls-college-1596,Regional Colleges South,22,59,4,50,46,61,-15,69,38,15,2.5,,25,62,61,63.6,1,15:01,12,920-1150,12,40,73,45,2.5
united-states-naval-academy-2101,National Liberal Arts Colleges,22,85,6,88,,,,97,87,4,4.3,4.9,71,97.9,67,74.4,0,8:01,100,1150-1370,57,83,2,156,14.1
university-of-california-berkeley-1312,National Universities,22,78,7,92,89,92,-3,97,90,1,4.7,4.7,47,86.8,99,53.5,19,18:01,19,1300-1530,98,100,36,87,11.6
university-of-holy-cross-2023,Regional Colleges South,22,59,39,37,100,45,55,68,41,11,3,,36,80.7,,75.7,1,11:01,15,18-23,,,38,49,1.2
university-of-southern-california-1328,National Universities,22,78,13,92,90,92,-2,96,93,-1,4,4.5,39,82.2,91,60,12,8:01,34,30-34,88,96,20,3,41.7
canisius-college-2681,Regional Universities North,23,72,28,70,61,74,-13,85,65,4,2.7,,36,72.9,98,55.2,0,11:01,23,1040-1260,23,49,43,31,12
converse-college-3431,Regional Universities South,23,68,14,60,68,76,-8,70,59,13,2.7,,21,97,94,85.7,1,14:01,66,20-26,16,50,31,25,10.7
dean-college-2144,Regional Colleges North,23,30,22,45,50,46,4,72,40,7,2.8,,36,46.1,48,48.6,0,17:01,28,880-1080,,,14,10,6.1
hastings-2548,Regional Colleges Midwest,23,68,25,57,46,59,-13,70,59,-5,3.2,,23,84.7,81,67.3,2,14:01,36,20-25,18,45,24,11,17.9
la-roche-college-3987,Regional Colleges North,23,30,19,48,41,58,-17,72,38,13,2.3,,13,57.4,83,67.4,0,12:01,12,950-1140,8,17,37,12,4.8
milligan-college-3511,Regional Universities South,23,68,27,62,49,74,-24,78,61,3,2.7,,38,80,83,74.3,3,9:01,9,23-27,37,65,37,8,17.6
pacific-lutheran-3785,Regional Universities West,23,63,30,69,57,70,-13,82,70,-2,3.3,,38,93.7,95,51.1,2,15:01,30,1040-1270,50,85,32,24,9.2
rockhurst-university-2499,Regional Universities Midwest,23,67,15,72,60,79,-19,86,72,3,3.1,,109,77.6,88,40.8,1,13:01,12,22-27,25,56,87,19,12.6
webster-university-2521,Regional Universities Midwest,23,67,34,62,59,67,-8,77,61,3,2.8,,1,58,87,90.1,0,9:01,27,21-26,12,37,21,153,2.8
central-methodist-university-2453,Regional Colleges Midwest,24,65,26,50,53,51,2,66,55,-3,2.8,,28,80.9,58,65.8,2,12:01,12,20-25,17,42,4,33,10.3
george-fox-university-3194,Regional Universities West,24,62,16,68,67,75,-8,82,65,6,3.3,,84,67.3,82,49.4,3,14:01,22,1030-1240,29,60,47,38,5.1
lebanon-valley-college-3288,Regional Universities North,24,71,24,75,66,75,-10,83,72,1,2.6,,48,68,90,62,2,10:01,21,1063-1250,28,55,39,15,14.3
southwestern-christian-university-3180,Regional Colleges West,24,45,19,36,30,22,8,53,32,-6,2.9,,18,43.4,44,86.5,0,10:01,34,22-Jun,,,33,20,
trine-university-1839,Regional Colleges Midwest,24,65,26,55,42,62,-20,74,59,-4,3.3,,27,86.7,65,46.3,2,16:01,17,970-1160,23,51,49,36,8.9
barnard-college-2708,National Liberal Arts Colleges,25,83,8,91,95,92,3,95,88,5,4,4.5,52,83.2,93,73.1,7,10:01,21,30-33,84,93,50,72,23.5
carnegie-mellon-university-3242,National Universities,25,74,37,89,85,90,-5,97,90,-1,4.3,4.7,29,98.3,92,64.9,13,13:01,24,1430-1560,74,94,36,57,14.8
colorado-mesa-university-1358,Regional Colleges West,25,40,22,35,26,37,-11,71,36,-3,2.9,,33,76.2,,51.1,8,21:01,10,18-24,10,29,36,19,1.8
hunter-college-2689,Regional Universities North,25,70,68,53,54,50,4,84,58,-6,3.2,,114,57.7,88,37.7,7,14:01,17,1070-1260,24,57,97,33,11.5
dominican-university-of-california-1196,Regional Universities West,25,59,12,68,73,71,3,84,65,7,2.8,,91,58.9,70,64.4,0,9:01,22,1040-1215,20,57,9,87,
endicott-college-2148,Regional Universities North,25,70,15,75,73,75,-3,85,60,15,2.7,,98,42.9,72,60.5,0,14:01,30,1050-1210,16,44,151,24,13.1
kettering-university-2262,Regional Universities Midwest,25,65,52,57,51,66,-15,93,77,-15,3,,28,91.5,87,49.1,1,15:01,5,1190-1350,32,60,15,55,8.2
longwood-university-3719,Regional Universities South,25,67,21,66,62,70,-8,80,57,11,3,,9,89,88,53.8,1,14:01,93,960-1140,9,29,85,25,10.6
molloy-college-2775,Regional Universities North,25,70,19,72,62,77,-15,88,64,8,2.3,,6,52.6,81,67,3,10:01,27,1020-1200,19,54,31,43,10.3
reinhardt-university-1589,Regional Colleges South,25,57,41,36,33,44,-10,59,36,4,2.9,,24,64.7,77,71.7,0,12:01,19,18-23,6,25,30,35,4.6
southern-vermont-college-3693,Regional Colleges North,25,29,32,32,47,55,-8,66,36,15,2.7,,30,75,,56.1,0,11:01,17,920-1080,11,24,9,32,
university-of-detroit-mercy-2323,Regional Universities Midwest,25,65,44,62,49,68,-19,84,70,-8,2.9,,23,70.6,92,47,5,10:01,27,1040-1230,24,54,3,48,8.6
mount-olive-college-2949,Regional Colleges South,25,57,11,44,40,48,-9,64,34,9,2.7,,43,63.8,77,67,0,14:01,47,870-1066,,,26,41,3.3
university-of-northern-iowa-1890,Regional Universities Midwest,25,65,26,66,65,68,-3,83,62,5,3.3,,111,88.7,78,29,8,18:01,35,21-26,17,46,70,55,8.1
university-of-richmond-3744,National Liberal Arts Colleges,25,83,34,87,90,88,2,93,86,2,3.9,4.2,6,86,95,71.1,0,8:01,25,29-32,62,92,26,72,23.6
uva-6968,National Universities,25,74,26,94,91,95,-4,97,94,1,4.2,4.5,33,98,91,53.8,15,14:01,26,1310-1500,89,99,50,34,20.3
winthrop-university-3456,Regional Universities South,25,67,30,55,53,60,-7,76,55,2,3.3,,41,75.2,88,49.1,2,14:01,46,19-25,19,51,55,51,7.4
california-state-university-long-beach-1139,Regional Universities West,26,58,8,68,69,73,-4,89,58,13,3.3,,87,71.6,85,22.9,8,24:01:00,36,1020-1230,,,113,60,3
dixie-state-3671,Regional Colleges West,26,39,30,20,14,26,-12,56,40,-20,2.8,,20,62.1,66,42.3,5,22:01,14,17-23,9,29,35,1,22.8
manchester-university-1820,Regional Colleges Midwest,26,62,29,56,,,,68,52,5,3.2,,53,86.4,87,54.1,1,14:01,65,850-1100,17,39,13,12,17.7
regis-university-1363,Regional Universities West,26,58,22,68,65,74,-9,79,65,6,3.2,,91,67.2,47,57.7,1,13:01,16,20-26,33,55,48,55,3.8
suny-canton-2855,Regional Colleges North,26,25,37,35,26,46,-19,77,31,6,2.8,,19,77.8,56,41.7,3,17:01,28,880-1080,5,20,23,21,2.3
suny-morrisville-2859,Regional Colleges North,26,25,31,35,32,34,-2,66,32,1,2.7,,28,81.4,36,52.4,3,15:01,17,910-1100,4,16,21,20,2.6
valley-forge-christian-3306,Regional Colleges North,26,25,25,46,36,59,-23,71,36,13,2.3,,23,44.9,64,78.4,2,12:01,14,918-1150,13,11,23,16,3.2
bryn-mawr-college-3237,National Liberal Arts Colleges,27,82,29,83,90,82,8,93,87,-4,4.1,4.3,64,91.9,95,70.7,3,8:01,17,1310-1500,68,91,19,28,33.5
colorado-college-1347,National Liberal Arts Colleges,27,82,49,87,85,88,-3,95,90,-2,3.9,4.2,7,94.2,99,71.3,0,10:01,16,29-33,70,94,22,76,22.9
hampton-university-3714,Regional Universities South,27,66,19,60,49,61,-12,78,56,-1,3,,99,91.6,84,53.9,6,13:01,91,20-24,13,35,8,10,16.7
lees-mcrae-college-2939,Regional Colleges South,27,55,43,36,21,42,-20,63,35,-3,2.9,,19,65.7,60,81.5,0,12:01,32,18-23,11,27,35,20,7.9
macalester-college-2358,National Liberal Arts Colleges,27,82,25,89,83,88,-5,94,88,-1,4,4.4,43,91.1,93,70.3,1,10:01,24,29-32,67,91,50,22,36.2
osu-okmulgee-3172,Regional Colleges West,27,37,33,17,25,47,-21,59,40,-8,2.9,,21,90.2,8,76.4,0,15:01,26,16-21,6,22,22,35,1.1
shorter-university-1591,Regional Colleges South,27,55,27,43,,,,60,47,-4,3,,57,85.3,73,,,14:01,36,17-24,12,34,15,55,
tufts-university-2219,National Universities,27,72,31,93,92,93,-1,97,95,-2,3.7,4.5,29,83.8,93,70.1,7,9:01,19,31-34,80,94,30,31,21.4
union-college-nebraska-2563,Regional Colleges Midwest,27,61,29,50,42,62,-20,77,50,4,2.8,,48,78.1,50,69.8,1,9:01,32,19-26,,,11,14,16.4
university-of-michigan-ann-arbor-9092,National Universities,27,72,31,91,87,92,-6,97,94,-2,4.4,4.5,58,93.3,89,57.4,18,15:01,39,30-33,77,95,40,47,17.4
wake-forest-2978,National Universities,27,72,55,88,84,89,-5,94,94,-6,3.6,4.2,25,85.6,93,57.3,1,11:01,39,28-32,77,93,10,24,24.3
williams-baptist-university-1106,Regional Colleges South,27,55,18,40,43,41,2,60,42,0,2.7,,46,82.1,62,66.5,0,13:01,21,18-22,10,29,31,41,3.3
assumption-college-2118,Regional Universities North,28,69,28,72,70,71,-2,83,64,7,2.7,,60,83,91,49.6,0,11:01,57,1070-1250,12,41,85,24,13.2
california-state-polytechnic-university-pomona-1144,Regional Universities West,28,57,14,64,63,69,-6,89,43,23,3.6,,124,74.1,82,12.4,14,25:01:00,60,1010-1240,,,115,69,2.4
dakota-wesleyan-3461,Regional Colleges Midwest,28,60,42,45,40,53,-14,70,40,8,3.1,,28,78.6,74,65.5,1,11:01,23,20-24,14,36,46,41,7.8
georgia-college--state-university-1602,Regional Universities South,28,65,25,62,62,67,-5,85,64,2,3.3,,41,92.9,82,37.6,4,17:01,33,23-27,,,103,105,3.2
letourneau-university-3584,Regional Universities West,28,57,50,54,55,61,-6,78,62,-3,2.9,,13,63.4,80,69.1,1,15:01,15,1060-1310,25,52,35,32,7.2
monmouth-university-2616,Regional Universities North,28,69,43,69,67,72,-5,81,65,5,2.9,,36,71.7,75,39.7,0,13:01,57,970-1190,12,37,39,119,4.3
oklahoma-city-3166,Regional Universities West,28,57,38,60,60,64,-3,82,74,-11,3,,30,88.7,66,75.2,2,11:01,22,23-28,31,61,23,40,4.9
ramapo-college-9344,Regional Universities North,28,69,28,73,64,77,-13,87,63,11,2.7,,23,70.2,93,39.2,0,18:01,33,1050-1230,16,41,106,119,4.2
rutgers-camden-4741,Regional Universities North,28,69,68,57,56,59,-3,86,56,2,3,,23,71.1,99,44.4,10,12:01,82,1000-1180,12,37,9,139,3.4
salve-regina-university-3411,Regional Universities North,28,69,33,70,66,73,-6,84,63,8,2.8,,134,70.2,79,38.8,0,14:01,57,1080-1230,11,42,97,6,16.4
springfield-college-2211,Regional Universities North,28,69,35,71,63,77,-14,85,60,14,2.8,,131,73.9,82,45.4,2,12:01,41,1020-1220,13,44,65,54,8.9
saint-francis-university-3366,Regional Universities North,28,69,35,68,54,65,-10,87,63,-1,2.6,,60,79.9,78,66.1,0,14:01,61,1030-1230,25,57,31,1,20.6
university-of-st-francis-1664,Regional Universities Midwest,28,63,33,62,54,68,-14,80,60,3,2.8,,12,62.5,76,66.6,0,12:01,42,20-25,12,41,26,67,7.6
university-of-st-thomas-texas-3654,Regional Universities West,28,57,36,57,52,61,-9,85,65,-8,3,,16,72,94,58.3,0,11:01,44,1070-1235,23,29,29,25,8.6
xavier-university-of-louisiana-2032,Regional Universities South,28,65,69,42,41,49,-8,72,49,-5,3.2,,57,96.5,95,54.5,3,14:01,36,20-25,28,54,7,10,16.8
bethel-college-1787,Regional Universities Midwest,29,61,7,66,58,71,-13,78,48,16,2.7,,109,63.4,61,67.5,3,12:01,99,950-1160,14,41,52,38,9.5
drury-university-2461,Regional Universities Midwest,29,61,62,55,42,64,-23,81,60,-5,2.9,,12,94,94,57.5,0,13:01,6,23-28,34,66,93,21,12.2
grand-valley-state-university-2268,Regional Universities Midwest,29,61,16,66,58,69,-11,84,58,7,3.1,,84,85.9,78,24.9,6,17:01,35,1060-1230,16,45,106,101,4.6
keystone-college-3280,Regional Colleges North,29,24,27,41,34,43,-9,67,32,7,2.6,,16,52.3,54,73,0,13:01,36,780-970,,,35,14,3.9
jamestown-college-2990,Regional Colleges Midwest,29,59,42,48,44,55,-11,73,49,4,3.2,,41,83.9,66,57.1,2,12:01,43,19-24,15,37,46,20,14.7
alderson-broaddus-college-3806,Regional Colleges South,30,54,21,44,38,58,-20,56,49,-2,2.6,,47,85.1,58,70.2,4,16:01,23,18-23,7,24,17,29,6.5
blackburn-college-1639,Regional Colleges Midwest,30,58,36,43,51,47,4,62,46,3,2.6,,11,78.7,95,77.6,0,12:01,33,18-23,9,35,42,22,14.1
bluffton-university-3016,Regional Colleges Midwest,30,58,29,52,40,62,-22,68,51,0,2.8,,38,75.4,68,67.5,0,11:01,39,18-24,11,34,13,38,8.4
brescia-university-1958,Regional Colleges South,30,54,52,30,28,51,-24,63,46,-7,2.8,,4,61.1,84,89.1,0,11:01,15,19-23,,,51,15,10.5
campbell-university-2913,Regional Universities South,30,64,54,51,42,56,-14,73,58,-8,3.1,,15,58.1,83,57.8,7,15:01,33,20-25,27,60,22,54,7
castleton-university-3683,Regional Colleges North,30,23,21,48,,,,73,43,5,2.8,,37,63,,,,,32,860-1068,,,26,32,
dunwoody-college-of-technology-4641,Regional Colleges Midwest,30,58,16,67,50,100,-50,66,40,27,2.4,,49,76.6,10,83.7,0,10:01,60,,10,30,15,74,2.7
kentucky-state-university-1968,Regional Colleges South,30,54,70,21,20,24,-4,58,39,-18,2.7,,1,93,102,64.8,2,11:01,10,16-21,4,26,1,55,
kenyon-college-3065,National Liberal Arts Colleges,30,80,41,89,94,90,4,94,89,2,3.9,4.2,43,91.4,91,74.4,1,9:01,28,29-33,63,86,41,33,31.9
mount-holyoke-college-2192,National Liberal Arts Colleges,30,80,49,84,84,87,-2,91,83,3,4,4.1,52,92.6,97,72.8,1,9:01,28,1270-1463,54,91,41,30,32.3
nyu-2785,National Universities,30,71,42,84,81,85,-4,93,85,-1,3.9,4.5,23,71.6,93,59.1,10,9:01,32,1290-1490,72,100,32,87,11.3
oberlin-college-3086,National Liberal Arts Colleges,30,80,58,87,88,86,2,91,90,-4,4.1,4.4,25,97.2,93,78,2,9:01,28,28-33,58,79,36,48,27.2
scripps-college-1174,National Liberal Arts Colleges,30,80,41,88,93,88,5,93,93,-5,3.9,4.4,18,90,99,80,0,10:01,25,29-33,73,94,29,48,27.3
united-states-air-force-academy-1369,National Liberal Arts Colleges,30,80,29,81,,,,94,88,-9,4.1,4.7,115,99.7,59,63.8,0,9:01,38,29-33,52,81,2,167,13.6
university-of-california-santa-barbara-1320,National Universities,30,71,21,83,82,89,-7,93,84,2,3.6,4,17,94.6,100,49.4,20,17:01,27,1240-1470,100,100,70,50,16.2
unc-2974,National Universities,30,71,21,91,87,92,-5,97,89,2,4.1,4.5,87,88.7,85,38.3,13,13:01,34,27-32,78,96,30,47,17.3
mary-baldwin-3723,Regional Universities South,31,63,64,43,48,42,5,66,43,2,2.9,,11,67.9,81,81.3,0,9:01,48,950-1200,18,55,28,16,14.4
newbury-college-7484,Regional Colleges North,31,22,28,38,39,39,0,60,36,3,2.5,,21,55.2,48,74.4,0,12:01,31,870-1110,,,18,26,0.9
university-of-maine-presque-isle-2033,Regional Colleges North,31,22,33,38,23,29,-6,61,48,-22,2.7,,2,70.7,95,76,0,15:01,24,910-1130,1,25,37,29,0.4
california-baptist-university-1125,Regional Universities West,32,56,35,59,51,66,-15,78,48,11,3,,30,65.3,78,55.1,5,17:01,39,980-1190,18,46,53,86,1.5
indiana-wesleyan-university-1822,Regional Universities Midwest,32,60,26,64,55,67,-12,82,60,3,2.9,,32,82.2,74,66.3,2,14:01,66,21-26,23,57,74,74,7
mississippi-college-2415,Regional Universities South,32,62,33,57,51,65,-14,77,56,3,3.1,,71,76.4,77,54.9,5,14:01,29,22-29,40,63,74,79,4.8
robert-morris-university-1746,Regional Universities Midwest,32,60,9,75,69,86,-17,49,38,38,2.5,,142,54.2,38,51.4,1,21:01,161,16-20,3,10,4,161,1.3
university-of-lynchburg-3720,Regional Universities South,32,62,37,57,50,64,-14,75,57,2,2.7,,11,81.8,89,64.4,1,11:01,88,1000-1180,9,17,26,18,13.6
uw-la-crosse-3919,Regional Universities Midwest,32,60,12,69,68,72,-4,85,68,3,3.2,,138,89.6,83,26.5,12,19:01,8,22-26,21,58,133,119,3.5
defiance-college-3041,Regional Colleges Midwest,33,55,55,44,,,,57,44,0,2.8,,7,72.5,64,100,0,11:01,58,18-22,13,23,7,38,8.2
eureka-college-1678,Regional Colleges Midwest,33,55,36,50,34,52,-18,72,52,-8,2.7,,38,84.7,65,70.5,0,13:01,33,19-24,14,33,17,20,14.8
mount-aloysius-college-3302,Regional Colleges North,33,18,33,37,,,,,35,2,2.5,,15,65.1,,77.7,0,,33,870-1030,,,26,32,
san-jose-state-university-1155,Regional Universities West,33,54,23,57,54,59,-5,87,48,9,3.3,,69,66.3,83,22.8,10,26:01:00,60,1030-1230,,,108,82,1.7
